"City","State","Latitude","Longitude"
"Nemaha","NE",40.338335,-95.673045
"McFarland","WI",43.012498,-89.28984
"Jewell Junction","IA",42.310535,-93.639987
"Washington","GA",33.736795,-82.739309
"Essex Junction","VT",44.490605,-73.11096
"Knox","IN",41.295875,-86.625014
"Lake Clear","NY",44.367555,-74.232659
"Palermo","ME",44.407848,-69.473931
"Jolley","IA",42.478868,-94.71887
"New Martinsville","WV",39.644521,-80.857599
"Colquitt","LA",32.949864,-92.973772
"Reed","OK",34.904561,-99.719434
"Bridgeport","WI",43.009152,-91.057906
"Charters","KY",38.573687,-83.433243
"Orlovista","FL",28.538336,-81.460349
"Clarks","LA",32.026549,-92.139026
"Layhill","MD",39.092331,-77.044422
"Leonardsville","NY",42.808683,-75.252664
"Guymon","OK",36.686752,-101.505332
"New Smyrna Beach","FL",29.025819,-80.926998
"Atlantic Beach","NY",40.588994,-73.729021
"Bullhead","SD",45.765553,-101.080693
"Sylvester","WV",38.010384,-81.557613
"Granite Falls","WA",48.08399,-121.968742
"Almond","NY",42.322292,-77.738327
"Singleton","TX",30.652141,-95.958564
"Tannersville","NY",42.195644,-74.133751
"Brownsville","KY",37.192547,-86.267754
"Tamo","AR",34.110377,-91.759297
"Montoursville","PA",41.254246,-76.92052
"Stoneham","TX",30.341874,-95.912453
"Cherryplain","NY",42.629247,-73.358165
"Laurel","MD",39.099275,-76.848306
"Imperial","TX",31.272921,-102.69265
"Fort Atkinson","WI",42.928894,-88.837051
"South Mountain","TX",31.427665,-97.67752
"Haliimaile","HI",20.86707,-156.338135
"Superior","NE",40.020847,-98.070044
"Rhine","WI",43.862772,-87.95676
"Adams","IN",39.38255,-85.559973
"Silvana","WA",48.202321,-122.253759
"Wilmore","KS",37.335856,-99.21011
"Abanda","AL",33.100954,-85.529675
"Allegany","OR",43.425947,-124.032327
"McMillan","WI",44.729686,-90.142354
"Summit","MS",31.283787,-90.468431
"Tullahassee","OK",35.838769,-95.461533
"Stowe","PA",40.252595,-75.677409
"Stella","NE",40.233057,-95.773325
"Stephan","SD",44.248042,-99.453165
"Cutchogue","NY",41.010656,-72.485086
"Sylvarena","MS",32.010987,-89.380621
"Woodruff","KS",39.992788,-99.42649
"Newberry","SC",34.274583,-81.618718
"Sea Island","GA",31.183565,-81.349818
"Brice","OH",39.91812,-82.83212
"Converse","TX",29.518008,-98.316124
"Piedra Aguza","PR",18.033853,-66.494938
"Sunnyside","AK",57.982778,-136.252222
"Timberlane","IL",42.334742,-88.861214
"Ancram","NY",42.050647,-73.636236
"Hallam","PA",40.00482,-76.604132
"Loma Linda","CA",34.048347,-117.261153
"New Haven","WY",44.744151,-104.844694
"Findlay","OH",41.04422,-83.649932
"Shorewood","IL",41.52003,-88.201729
"Collbran","CO",39.240534,-107.961181
"Zarephath","NJ",40.536492,-74.574601
"Palmer","MI",46.440771,-87.593192
"Davidsville","PA",40.22702,-78.936414
"Arcola","IL",39.684755,-88.306437
"Taylor Landing","TX",29.86222,-94.131081
"Elmodel","GA",31.345734,-84.472412
"North Fork Village","OH",39.335897,-83.02907
"Ramona","OK",36.534317,-95.947383
"Glenwood","MN",45.650239,-95.389758
"Arrington","KS",39.462776,-95.536367
"Pride","KY",37.558379,-87.890854
"Old Fields","WV",39.134828,-78.949749
"Saint Clairsville","PA",40.156745,-78.510017
"New Berlin","WI",42.976403,-88.108422
"Tryon","NE",41.552772,-100.957655
"Petrolia","CA",40.325413,-124.286993
"Ty Ty","GA",31.47185,-83.646836
"Bosco","LA",32.290151,-92.089024
"Lake Creek","TX",33.447331,-95.588012
"Azalia","IN",39.091719,-85.847203
"Starksboro","VT",44.227278,-73.057343
"El Sobrante","CA",37.977145,-122.295247
"Brooklawn","NJ",39.878169,-75.120731
"Slidell","LA",30.275195,-89.781175
"Sterling","OH",40.967555,-81.848471
"Woods Cross","UT",40.871612,-111.89216
"Frye Island","ME",43.847298,-70.518944
"Husser","LA",30.679354,-90.33731
"Avalon","NJ",39.101225,-74.717662
"Margate City","NJ",39.327894,-74.503486
"Maple Hill","NC",34.661278,-77.696365
"Onida","SD",44.708038,-100.059845
"James Town","WY",41.555242,-109.516803
"Swormville","NY",43.038391,-78.697253
"Astor","FL",29.16248,-81.525349
"Evans","CO",40.37637,-104.692187
"Baldwin Park","CA",34.085287,-117.960898
"Arkansas City","KS",37.061974,-97.038371
"Arcola","IN",41.103659,-85.294141
"Bridgewater","ME",46.427822,-67.843356
"Craig","NE",41.785547,-96.363911
"Murraysville","NC",34.295725,-77.847484
"Emmonak","AK",62.777778,-164.523056
"Hamburg","AR",33.228176,-91.797629
"Harmon","OK",36.148712,-99.584173
"Warren","NH",43.923124,-71.892028
"Roslyn Estates","NY",40.794267,-73.660407
"Madeira","OH",39.190893,-84.363551
"New Haven","WV",38.986468,-81.973472
"Wellston","MO",38.672829,-90.299281
"Molena","GA",33.012072,-84.500201
"Val Verde","CA",34.444995,-118.657589
"Forest Home","AL",31.862374,-86.842758
"Garden Grove","FL",28.480275,-82.435095
"Fragaria","WA",47.463986,-122.531242
"Ward","CO",40.072208,-105.508332
"Lynnville","TN",35.376743,-87.006117
"Natural Dam","AR",35.648696,-94.394658
"Cammack Village","AR",34.778147,-92.349042
"Big Clifty","KY",37.545613,-86.153581
"Whiteson","OR",45.151506,-123.196771
"Dougherty","TX",33.941745,-101.086535
"North Amherst","MA",42.410367,-72.530921
"Dublin","PA",40.371771,-75.201563
"Ransom Canyon","TX",33.53342,-101.679606
"Cloverdale","VA",37.365135,-79.905595
"Chili","NM",36.105022,-106.149747
"El Campo","TX",29.196641,-96.269687
"Papaaloa","HI",19.975146,-155.220315
"Glenwood","MO",40.517528,-92.576301
"Nekoma","KS",38.473625,-99.442055
"Brownsville","MS",32.448754,-90.437039
"Monolith","CA",35.119966,-118.374249
"Jefferson","IA",42.015261,-94.377468
"Lincoln","MT",46.95494,-112.681707
"Fort Garland","CO",37.428897,-105.4339
"Gettysburg","PA",39.830929,-77.231095
"Sister Lakes","MI",42.072265,-86.199739
"Fort Washington","PA",40.141776,-75.209065
"Slickville","PA",40.459789,-79.523098
"Republic","PA",39.962575,-79.876714
"Merrill","WI",45.180522,-89.683459
"Pompey","NY",42.898956,-76.016033
"Kalida","OH",40.982829,-84.199391
"Hermitage Springs","TN",36.58089,-85.781366
"East Setauket","NY",40.941487,-73.105941
"Fayette","IA",42.841926,-91.802107
"Stanleyville","NC",36.20236,-80.280884
"Tetlin","AK",63.135051,-142.52388
"Delmar","IA",42.002245,-90.60708
"Sterling","OK",34.754296,-98.195496
"Culberson","NC",34.991749,-84.167692
"Coleta","IL",41.902251,-89.802337
"Madison","WV",38.067045,-81.819289
"Ozawkie","KS",39.233332,-95.466919
"Ewing","VA",36.636753,-83.431574
"Upper Sandusky","OH",40.827278,-83.281309
"Bowmanstown","PA",40.799816,-75.661855
"Wellington","NV",38.756299,-119.375995
"Hickory Hills","IL",41.725588,-87.825055
"Harrison","WI",44.8058065,-88.8992835
"Indian Village","IN",41.713937,-86.235562
"Greenfield","IA",41.305266,-94.461354
"Marlette","MI",43.326968,-83.08022
"Pleasant Dale","NE",40.79195,-96.932249
"Atlantic","PA",41.504776,-80.338955
"Ardara","PA",40.357847,-79.735045
"Old Mines","MO",38.015328,-90.755964
"Downsville","LA",32.626811,-92.41431
"Elton","WI",45.168302,-88.886498
"Muse","PA",40.292848,-80.200336
"Bridgewater","MI",42.160873,-83.902165
"Maupin","OR",45.17512,-121.081449
"Palmer Lake","CO",39.122214,-104.917204
"South Corning","NY",42.121741,-77.037189
"Curryville","MO",39.345599,-91.344872
"Stratton","CO",39.303328,-102.604645
"Grayling","MI",44.661404,-84.714751
"Sombrillo","NM",35.980024,-106.040023
"Fentress","TX",29.756058,-97.77639
"Caon","NM",35.656972,-106.735591
"Sawmills","NC",35.824854,-81.474537
"Wyoming","DE",39.118168,-75.558814
"Bryant Pond","ME",44.3784,-70.645899
"Nemo","SD",44.194153,-103.504912
"Freeman Spur","IL",37.861161,-88.997295
"Roane","TX",32.174039,-96.380259
"Bucktown","IN",38.994766,-87.260015
"Williamstown","PA",40.580087,-76.617742
"Fernandina Beach","FL",30.669682,-81.462592
"Tichnor","AR",34.140379,-91.270674
"Galena","MO",36.805338,-93.466579
"Maunaloa","HI",21.132114,-157.21132
"Westover","AL",33.349555,-86.535816
"Luck","NC",35.735936,-82.866251
"Silk Hope","GA",32.042985,-81.191779
"Lincoln","MO",38.390856,-93.33465
"Moville","IA",42.488881,-96.072519
"Round Valley","CA",37.419376,-118.587619
"Lehman","TX",33.621766,-102.798543
"Canyon Creek","TX",32.392695,-97.740516
"Knappa","OR",46.18511,-123.585967
"Branchdale","PA",40.673193,-76.32223
"Greenwich Heights","KS",37.653349,-97.20532
"La Grande","OR",45.324577,-118.087719
"Blue River","CO",39.42971,-106.043907
"South New Berlin","NY",42.529519,-75.385175
"McDonald","NC",34.554052,-79.175593
"Raeville","NE",41.896398,-98.053953
"Monmouth Junction","NJ",40.378996,-74.546544
"Seama","NM",35.039765,-107.524771
"Intercession City","FL",28.262512,-81.507851
"Rockland","ID",42.573247,-112.877213
"New Richmond","WI",45.123021,-92.536586
"Columbia Station","OH",41.313107,-81.946806
"Beluga","AK",61.141111,-151.082778
"Berlin","OH",40.561173,-81.794301
"Reading","PA",40.335648,-75.926875
"Goleta","CA",34.435829,-119.827639
"Mount Carmel","TN",36.545377,-82.66099
"Holtsville","NY",40.815376,-73.045108
"Smoaks","SC",33.089607,-80.813988
"Winton","WA",47.735398,-120.741205
"Palmer","MA",42.158427,-72.328693
"Martinsville","OH",39.323951,-83.814926
"Edwall","WA",47.504602,-117.951066
"Russell","ND",48.671405,-100.901539
"Walworth","WI",42.531128,-88.599546
"Longworth","TX",32.650391,-100.345661
"Carmel","LA",32.087384,-93.620735
"Warsaw","VA",37.958745,-76.758014
"Robbins","CA",38.870177,-121.706353
"Mertzon","TX",31.261832,-100.817326
"Kenesaw","NE",40.621125,-98.657571
"Barrows","MN",46.301078,-94.253887
"Truscott","TX",33.754254,-99.811204
"Chavies","KY",37.34787,-83.356291
"Viola","MN",44.063298,-92.268224
"Fincastle","TN",36.409801,-84.047701
"Meppen","IL",38.996994,-90.604843
"Waco","GA",33.702885,-85.183282
"Glendale","CO",39.70364,-104.935123
"Ferriday","LA",31.630166,-91.554565
"La Honda","CA",37.319109,-122.274135
"Kenyon","MN",44.272187,-92.985484
"Brookside","NJ",40.794267,-74.567935
"Lakewood Park","ND",48.071667,-98.929567
"Penfield","IL",40.303368,-87.946701
"Hampden Sydney","VA",37.242375,-78.459717
"Creal Springs","IL",37.619495,-88.836731
"Rice","TX",32.243759,-96.498597
"Stanton","ND",47.32111,-101.381548
"Townsend","MT",46.319098,-111.520802
"Dunlap","OH",39.292279,-84.618002
"Finesville","NJ",40.608434,-75.171008
"Tarrants","MO",39.356712,-91.182921
"Varnville","SC",32.850445,-81.079272
"Artesia","MS",33.415399,-88.643937
"Fort Montgomery","NY",41.331483,-73.986807
"Ham Lake","MN",45.250243,-93.249951
"Deerfield","WI",43.051943,-89.075667
"Kobuk","AK",66.907222,-156.881111
"Hastings","MI",42.645868,-85.29084
"Point Hope","AK",68.348611,-166.734722
"Patchogue","NY",40.765654,-73.015108
"Doniphan","MO",36.620892,-90.823455
"Lake Elsinore","CA",33.668077,-117.327262
"Negaunee","MI",46.499102,-87.611803
"Corcovado","PR",18.458557,-66.776287
"Stanton","NE",41.950284,-97.223934
"West Chicago","IL",41.884751,-88.203961
"Venice Gardens","FL",27.073112,-82.407596
"Morales","TX",29.127478,-96.762479
"Deweese","NE",40.354733,-98.138657
"Unalakleet","AK",63.873056,-160.788056
"Landover","MD",38.934,-76.89664
"Peachtree City","GA",33.396783,-84.595763
"Double Oak","TX",33.065122,-97.110567
"Mitchellville","TN",36.631986,-86.540828
"Penryn","CA",38.852122,-121.169393
"Point","TX",32.931509,-95.871354
"Bath","MI",42.818644,-84.448588
"Tryon","NC",35.208169,-82.238448
"Williamsburg","PA",40.462017,-78.199732
"Graceton","PA",40.505901,-79.166145
"Fruitland","UT",40.212731,-110.839605
"Suitland","MD",38.848724,-76.923862
"College City","AR",36.125347,-90.939287
"Brunswick Gardens","NJ",40.390663,-74.336259
"Airport Drive","MO",37.142559,-94.510782
"Marquand","MO",37.429221,-90.168168
"Loco Hills","NM",32.819006,-103.97773
"Longford","KS",39.169996,-97.331413
"Barber","MT",46.313291,-109.385177
"Bingham Lake","MN",43.906624,-95.046379
"South Solon","OH",39.737838,-83.613255
"Fort Shawnee","OH",40.686717,-84.137726
"Gowan","MN",46.864111,-92.847146
"Loving","TX",33.264279,-98.510611
"Springfield","FL",30.153257,-85.611315
"Joel","WI",45.360515,-92.234632
"Winterhaven","CA",32.739491,-114.634675
"Marlton","NJ",39.891225,-74.921832
"Henderson","GA",32.341268,-83.789347
"Kitzmiller","WV",39.387876,-79.182258
"Lake Pine","NJ",39.865948,-74.84933
"Monte Rio","CA",38.465469,-123.008889
"Palmview","TX",26.233406,-98.37085
"Thornburg","PA",40.434513,-80.082278
"Midland","PA",40.445762,-80.3322845
"Diamond","IL",41.288643,-88.251729
"Oakford","PA",40.148443,-74.963779
"Brookhaven","PA",39.869279,-75.382414
"Thatcher","ID",42.408811,-111.726893
"Barberville","FL",29.187202,-81.420901
"Richwood","MN",46.974681,-95.822822
"Capon Bridge","WV",39.298156,-78.436119
"Kimbrough","AL",32.033482,-87.565278
"Lytton","CA",38.659354,-122.871662
"Brownsville","MN",43.694136,-91.279857
"East Millinocket","ME",45.627553,-68.574475
"Knik","AK",61.457778,-149.728889
"Maunabo","PR",18.007189,-65.899329
"Berlin","OK",35.454553,-99.649161
"Wewela","SD",43.01056,-99.780949
"Cicero","WI",44.573599,-88.387324
"Sabana Grande","PR",18.077739,-66.960455
"Kent Park","MA",42.108435,-70.689761
"Moodus","CT",41.502877,-72.450087
"East Carondelet","IL",38.541997,-90.232891
"Zion","MO",37.42172,-90.310116
"Kendall","FL",25.67927,-80.317274
"Moose Pass","AK",60.4875,-149.368889
"Wisner","LA",31.980991,-91.65568
"Clements","KS",38.300016,-96.740848
"Oil City","PA",41.433948,-79.706441
"Muskegon Heights","MI",43.201126,-86.238946
"Ballardvale","MA",42.625093,-71.160612
"Lincoln","MN",46.210243,-94.640848
"Schaghticoke","NY",42.900077,-73.585394
"Hillsboro","OR",45.522894,-122.989827
"Wolfforth","TX",33.505919,-102.009057
"Bridgewater","MA",41.990379,-70.975043
"Irvington","IA",43.007468,-94.195517
"Afton","OK",36.697634,-94.9868
"Weott","CA",40.321807,-123.921706
"East Springfield","OH",40.450621,-80.860364
"Bassville Park","FL",28.840545,-81.768689
"Wausaukee","WI",45.370804,-87.952333
"Plainfield","VT",44.278115,-72.426493
"Zion","MD",39.675667,-75.964945
"Greenfield","IL",39.343658,-90.212615
"Black Rock","NM",35.088366,-108.791194
"Fall River","WI",43.384434,-89.045111
"Beatrice","NE",40.268056,-96.74697
"Pickrell","NE",40.378612,-96.728635
"Woodville","OH",41.45144,-83.36576
"Norwich","KS",37.45724,-97.848943
"Syracuse","UT",41.089388,-112.064666
"Blue Jay","CA",34.246117,-117.209764
"Dittlinger","TX",29.681058,-98.179176
"Cousins Island","ME",43.75897,-70.143659
"Perkinsville","VT",43.373684,-72.513702
"Oak Brook","IL",41.832808,-87.92895
"Sitka","KY",37.880648,-82.838217
"Gulfport","FL",27.748361,-82.703433
"Tillicum","WA",47.123431,-122.55707
"Jackson Center","OH",40.439493,-84.04022
"Seven Corners","VA",38.872056,-77.155258
"Manila","UT",40.988014,-109.72265
"Malaga","NM",32.22401,-104.072437
"Westby","WI",43.656916,-90.854298
"Hibbing","MN",47.427155,-92.937689
"Ariel","WA",45.956779,-122.570935
"Wasilla","AK",61.581389,-149.439444
"Wallace","FL",30.677414,-87.17997
"Goochland","VA",37.684313,-77.885274
"El Indio","TX",28.511928,-100.311182
"Olvey","AR",36.190905,-92.966006
"Lattimore","NC",35.318182,-81.660651
"Exeter Corners","ME",44.984786,-69.14532
"Savoy","MA",42.566751,-73.028711
"Put/in/Bay","OH",41.654216,-82.820743
"Dune Acres","IN",41.649482,-87.085867
"Moncure","NC",35.622651,-79.078349
"Silver Bay","MN",47.294365,-91.257386
"Cypress Quarters","FL",27.25199,-80.813949
"Byars","OK",34.878194,-97.073805
"Earle","TX",29.263294,-98.490849
"Wayan","ID",42.978253,-111.376888
"Grayling","MT",44.805482,-111.194392
"Weedville","PA",41.276727,-78.491687
"Springville","PA",41.697576,-75.917697
"Olean","MO",38.410863,-92.529354
"Badger","MN",48.782479,-96.014448
"Westwood","NJ",40.991209,-74.03264
"Greenfield","IN",39.785043,-85.769423
"Lesslie","SC",34.890701,-80.956466
"Pojoaque","NM",35.892803,-106.023078
"Euclid","OH",41.593105,-81.526787
"Saint Joe","AR",36.030074,-92.804612
"West Union","OH",38.794517,-83.545193
"Centerview","MO",38.744178,-93.845218
"Hamilton","KS",37.97947,-96.164165
"Richland","WA",46.285691,-119.284462
"Brentwood","AR",35.860081,-94.107147
"Holly Grove","AR",34.595931,-91.199844
"Sonora","CA",37.984091,-120.382138
"Angola","IN",41.634773,-84.999409
"Chickaloon","AK",61.796667,-148.462778
"Indian Trail","NC",35.076814,-80.669235
"Sherburne","LA",30.514915,-91.719003
"Kipahulu","HI",20.65471,-156.05526
"Slate Springs","MS",33.740685,-89.371113
"Dauphin Island","AL",30.255481,-88.109722
"Clines Corners","NM",35.009498,-105.66918
"Warren","NY",42.847295,-74.920986
"Oyster Bay","NY",40.865654,-73.532068
"Winside","NE",42.176392,-97.175048
"Serafina","NM",35.397545,-105.32362
"Lincoln","MI",44.684735,-83.412194
"Vinson","OK",34.904559,-99.883606
"North Freedom","WI",43.459706,-89.868458
"Townsend","MA",42.666756,-71.705072
"Cedar Grove","CA",36.790774,-118.670378
"Sandwich","NH",43.790351,-71.411184
"Magnolia","WV",39.56176,-78.426956
"Buffalo","KY",37.512005,-85.698573
"Riverton","OR",43.157332,-124.274555
"Norcatur","KS",39.836949,-100.187914
"Coatesville","IN",39.687824,-86.670282
"Fairfax","VT",44.665327,-73.008749
"Mont Alto","PA",39.844259,-77.558323
"Argyle","NY",43.237852,-73.491502
"North Reading","MA",42.575094,-71.078665
"South Uniontown","PA",39.892854,-79.746989
"Brighton","MO",37.45782,-93.347971
"Hubbardston","MA",42.473701,-72.006188
"Alba","TX",32.792903,-95.634404
"Spring Grove","MN",43.56108,-91.635979
"Rocklake","ND",48.790166,-99.246084
"Cruz Bay","VI",18.331343,-64.79375
"Peoria Heights","IL",40.747259,-89.573984
"Canonsburg","PA",40.26257,-80.18728
"Teller","AK",65.263611,-166.360833
"Hereford","SD",44.387209,-102.895451
"Brooksville","AL",34.16204,-86.475543
"Lane","SC",33.521555,-79.878685
"Tierra Amarilla","NM",36.700292,-106.549757
"Star","ID",43.692107,-116.493463
"Lancaster","VA",37.76986,-76.466339
"Daisy","GA",32.151861,-81.834559
"Green Harbor","MA",42.07788,-70.649481
"Motley","MN",46.336632,-94.646125
"Movico","AL",31.064623,-88.025555
"Baker","IL",41.555587,-88.811189
"Retsof","NY",42.83534,-77.878894
"Shannon","NC",34.847941,-79.136978
"Farmington","AR",36.042025,-94.247152
"Stephen","MN",48.449979,-96.872562
"Lock Springs","MO",39.8489,-93.777439
"Riverhead","NY",40.917043,-72.66204
"Saybrook","IL",40.426701,-88.526171
"Jonesville","VA",36.688978,-83.111005
"East Cape Girardeau","IL",37.295884,-89.496202
"Warm Springs","VA",38.046237,-79.790607
"Dodge","TX",30.745469,-95.397997
"Gordonville","TX",33.795659,-96.853058
"Chromo","CO",37.0364,-106.84337
"La Salle","MN",44.070792,-94.569694
"Cusseta","AL",32.784852,-85.305778
"McClave","CO",38.137507,-102.850476
"Kittanning","PA",40.816453,-79.521989
"Holly Springs","MS",34.767597,-89.448689
"Ashley","OH",40.40895,-82.955461
"Hillsboro","OH",39.202287,-83.611587
"Dellwood","WI",43.984135,-89.938739
"Kitsap Lake","WA",47.582872,-122.708478
"Lane","SD",44.069711,-98.42509
"Natural Steps","AR",34.862034,-92.475436
"Lizemores","WV",38.333993,-81.17511
"Lafitte","LA",29.666879,-90.108407
"Ocean Isle Beach","NC",33.894339,-78.426672
"Spafford","NY",42.804512,-76.26493
"Newlonsburg","PA",40.424512,-79.664489
"Mountain Home","ID",43.13295,-115.691198
"Wooster","OH",40.805056,-81.935143
"Sebring","FL",27.495592,-81.440907
"Pembroke","GA",32.136033,-81.622057
"Thorndale","PA",39.992885,-75.745222
"Roll","IN",40.552266,-85.39025
"Malinta","OH",41.32255,-84.038
"Brownsville","MD",39.382045,-77.660269
"Buena Vista","AR",33.48734,-92.955164
"Lincoln","ME",45.362279,-68.505025
"Georgetown","PA",40.835719,-78.656677
"Oak City","UT",39.374956,-112.335498
"Bankston","IA",42.51861,-90.961242
"Monte Vista","CO",37.57917,-106.148084
"Holiday Lakes","TX",29.209688,-95.516887
"Schuyler","NE",41.447231,-97.059479
"Hastings","MN",44.743301,-92.852427
"Hannover","ND",47.111388,-101.42654
"Wellston","MI",44.216951,-85.957853
"Goshen","IN",41.582272,-85.834438
"Highfill","AR",36.261468,-94.357711
"Brandenberg","MT",45.816113,-106.233064
"Rose Creek","MN",43.603576,-92.831854
"Natrona","KS",37.711962,-98.66481
"Cinebar","WA",46.604273,-122.531781
"Hitchita","OK",35.523772,-95.775163
"Petersburg","AK",56.811267,-132.951243
"Yah/ta/hey","NM",35.628076,-108.780364
"Featherville","ID",43.609897,-115.258138
"Olivehurst","CA",39.095448,-121.552186
"Sanford","ME",43.439249,-70.774225
